DepartmentName,HistoryId,SequenceNo,OBUId,InsertTime,Longitude,Latitude,Speed,Heading,Hdop,GPSTime,UpdatedTime,VehicleID,VehicleNumber,RegNo,OperatorName,LocationName
BRT,7795470576,1,868711068745937,2026-01-19 22:05:09.140,72.849648,21.120204,0.0,173.0,1.0,2026-01-19 22:05:08,2026-01-19 22:05:09.140,1894,J040,GJ05CW4376,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bhestan Bus Depot, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7784400904,1,868711068735045,2026-01-17 05:48:11.863,72.848884,21.119831,5.0,6.0,1.0,2026-01-17 05:48:12,2026-01-17 05:48:11.863,1882,J028,GJ05CW4454,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bhestan Bus Depot, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7787271027,1,868711063670999,2026-01-17 19:15:25.030,72.865928,21.102295,0.0,318.0,1.0,2026-01-17 19:15:25,2026-01-17 19:15:25.030,1863,J008,GJ05CW4496,JBM ECOLIFE MOBILITY SURAT PVT LTD,"SH6, Majura Taluka, Surat, Gujarat, 394230, India"
BRT,7791111415,1,868711068731648,2026-01-18 19:43:06.010,72.770225,21.150013,29.0,247.0,1.0,2026-01-18 19:43:06,2026-01-18 19:43:06.010,1880,J026,GJ05CW4492,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7782474783,1,868711063619400,2026-01-16 15:27:08.867,72.781158,21.165783,34.0,54.0,1.0,2026-01-16 15:27:07,2026-01-16 15:27:08.867,2020,J111,GJ05CW6980,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7792854383,1,868711068735060,2026-01-19 09:59:02.260,72.859252,21.117004,9.5,340.0,1.0,2026-01-19 09:59:01,2026-01-19 09:59:02.260,1918,J059,GJ05CW4957,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7789032554,1,868711068746075,2026-01-18 09:36:51.317,72.806702,21.149052,35.0,22.0,1.0,2026-01-18 09:36:51,2026-01-18 09:36:51.317,1934,J076,GJ05CW4638,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Panas Althan Rd, Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7786334361,1,868711068752412,2026-01-17 14:54:27.140,72.76419,21.154786,21.0,36.0,1.0,2026-01-17 14:54:27,2026-01-17 14:54:27.140,2107,J150,GJ05CY2896,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Valentine Multiplex, Dumas Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7787467693,1,862430060891799,2026-01-17 20:03:31.427,72.801429,21.202567,9.0,134.0,1.0,2026-01-17 20:03:31,2026-01-17 20:03:31.427,2025,J116,GJ05CW6656,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Gujarat, 392009, India"
BRT,7790412858,1,868711068769994,2026-01-18 16:29:22.177,72.848129,21.147397,16.0,174.0,1.0,2026-01-18 16:29:22,2026-01-18 16:29:22.177,1857,J002,GJ05CW4291,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7786877562,1,868711068770810,2026-01-17 17:37:53.613,72.780654,21.15416,36.0,249.0,1.0,2026-01-17 17:37:53,2026-01-17 17:37:53.613,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7794586436,1,868711063665213,2026-01-19 18:13:44.007,72.761184,21.146232,36.0,245.0,1.0,2026-01-19 18:13:44,2026-01-19 18:13:44.007,1867,J012,GJ05CW4381,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7783688239,1,862430060892888,2026-01-16 20:51:20.127,72.792152,21.184601,40.0,244.0,1.0,2026-01-16 20:51:19,2026-01-16 20:51:20.127,2039,J131,GJ05CW6723,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 359009, India"
BRT,7785097887,1,862430060914104,2026-01-17 09:22:09.193,72.847617,21.237461,23.0,230.0,1.0,2026-01-17 09:22:08,2026-01-17 09:22:09.193,2050,J143,GJ05CW6748,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7793059837,1,868711063593746,2026-01-19 10:48:36.780,72.867881,21.153013,13.0,54.0,1.0,2026-01-19 10:48:36,2026-01-19 10:48:36.780,1895,J041,GJ05CW4304,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dindoli, Udhna Taluka, Surat, Gujarat, 394210, India"
BRT,7794857434,1,868711068771008,2026-01-19 19:20:47.900,72.856987,21.255597,0.0,75.0,1.0,2026-01-19 19:20:46,2026-01-19 19:20:47.900,2036,J127,GJ05CW6504,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7790188195,1,868711068770059,2026-01-18 15:16:07.090,72.848968,21.118576,0.0,243.0,1.0,2026-01-18 15:16:06,2026-01-18 15:16:07.090,1939,J081,GJ05CW4668,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bhestan Bus Depot, Bhesta to sarvodaya print road, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7792583278,1,868711068770836,2026-01-19 08:50:53.110,72.751152,21.138487,0.0,103.0,1.0,2026-01-19 08:50:53,2026-01-19 08:50:53.110,1889,J035,GJ05CW4364,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dumas Road, Dumas, Majura Taluka, Surat, Gujarat, 394320, India"
BRT,7785543230,1,868711068735045,2026-01-17 11:12:00.723,72.85746,21.186582,12.0,242.0,1.0,2026-01-17 11:11:59,2026-01-17 11:12:00.723,1882,J028,GJ05CW4454,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394212, India"
BRT,7780513140,1,868711068735045,2026-01-16 06:12:38.210,72.831833,21.116147,33.0,258.0,1.0,2026-01-16 06:12:38,2026-01-16 06:12:38.210,1882,J028,GJ05CW4454,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394221, India"
BRT,7794860791,1,868711068769960,2026-01-19 19:21:36.197,72.896629,21.210246,12.0,50.0,1.0,2026-01-19 19:21:34,2026-01-19 19:21:36.197,1875,J020,GJ05CW4491,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Valthan road, Yogi chowk, Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7781780135,1,868711068754814,2026-01-16 11:58:45.407,72.810974,21.175267,3.6,355.0,1.0,2026-01-16 11:58:45,2026-01-16 11:58:45.407,1890,J036,GJ05CW4165,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Miranagar Society, Chorasi Taluka, Surat, Gujarat, 359007, India"
BRT,7783080265,1,868711068733727,2026-01-16 18:21:59.717,72.803459,21.166668,33.0,63.0,1.0,2026-01-16 18:21:58,2026-01-16 18:21:59.717,1935,J077,GJ05CW4899,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Canal Corridor, Nandavan Society, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7782053223,1,868711063640463,2026-01-16 13:13:27.777,72.809775,21.234123,14.0,78.0,1.0,2026-01-16 13:13:28,2026-01-16 13:13:27.777,2018,J109,GJ05CW6531,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7787581604,1,868711063658325,2026-01-17 20:32:13.930,72.83805,21.231788,13.333333333333332,310.0,1.0,2026-01-17 20:32:13,2026-01-17 20:32:13.930,2040,J132,GJ05CW6935,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7786737910,1,868711068755233,2026-01-17 16:59:49.297,72.796576,21.190232,6.5,220.0,1.0,2026-01-17 16:59:48,2026-01-17 16:59:49.297,2034,J125,GJ05CW6538,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Gujarat, 359009, India"
BRT,7781809902,1,868711068751950,2026-01-16 12:06:20.847,72.832176,21.177416,35.0,246.0,1.0,2026-01-16 12:06:21,2026-01-16 12:06:20.847,1924,J066,GJ05CW4989,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395002, India"
BRT,7780863350,1,868711068732737,2026-01-16 08:04:22.130,72.855605,21.186271,12.0,104.0,1.0,2026-01-16 08:04:21,2026-01-16 08:04:22.130,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394212, India"
BRT,7795289918,1,868711068770562,2026-01-19 21:08:32.787,72.830933,21.150599,32.0,83.0,1.0,2026-01-19 21:08:31,2026-01-19 21:08:32.787,1887,J033,GJ05CW4202,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394220, India"
BRT,7792718749,1,868711068754996,2026-01-19 09:25:04.113,72.803635,21.16675,32.0,64.0,1.0,2026-01-19 09:25:03,2026-01-19 09:25:04.113,1929,J071,GJ05CW4640,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Canal Corridor, Nandavan Society, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7781044142,1,862430060914104,2026-01-16 08:52:31.400,72.783919,21.169231,24.0,144.0,1.0,2026-01-16 08:52:31,2026-01-16 08:52:31.400,2050,J143,GJ05CW6748,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7783455501,1,868711068735144,2026-01-16 19:52:55.977,72.896095,21.217048,27.0,168.0,1.0,2026-01-16 19:52:55,2026-01-16 19:52:55.977,1948,J089,GJ05CW4993,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 395006, India"
BRT,7788844830,1,868711068666703,2026-01-18 08:42:46.263,72.866066,21.102118,0.0,327.0,1.0,2026-01-18 08:42:46,2026-01-18 08:42:46.263,1891,J037,GJ05CW4009,JBM ECOLIFE MOBILITY SURAT PVT LTD,"SH6, Majura Taluka, Surat, Gujarat, 394230, India"
BRT,7785155057,1,868711068789877,2026-01-17 09:36:10.320,72.758018,21.144331,17.333333333333332,24.0,1.0,2026-01-17 09:36:10,2026-01-17 09:36:10.320,1885,J031,GJ05CW4067,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dumas Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7787746895,1,868711068749335,2026-01-17 21:15:27.843,72.872085,21.163008,26.0,177.0,1.0,2026-01-17 21:15:28,2026-01-17 21:15:27.843,1912,J053,GJ05CW4702,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Flyover, Dindoli, Udhna Taluka, Surat, Gujarat, 394211, India"
BRT,7789117290,1,862430060891914,2026-01-18 09:59:26.740,72.822861,21.230452,31.0,278.0,1.0,2026-01-18 09:59:24,2026-01-18 09:59:26.740,2049,J142,GJ05CW6948,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7789764989,1,868711068808057,2026-01-18 12:57:48.727,72.841087,21.181415,8.333333333333334,62.0,1.0,2026-01-18 12:57:47,2026-01-18 12:57:48.727,1884,J030,GJ05CW4124,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 300034, India"
BRT,7787397297,1,862430060915499,2026-01-17 19:46:15.300,72.82289,21.149543,11.333333333333334,260.0,1.0,2026-01-17 19:46:15,2026-01-17 19:46:15.300,1943,J084,GJ05CW4623,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394220, India"
BRT,7786067405,1,862430060915499,2026-01-17 13:29:30.177,72.79644,21.159801,29.0,257.0,1.0,2026-01-17 13:29:29,2026-01-17 13:29:30.177,1943,J084,GJ05CW4623,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7795161927,1,868711068745937,2026-01-19 20:35:39.017,72.853745,21.131108,34.0,162.0,1.0,2026-01-19 20:35:38,2026-01-19 20:35:39.017,1894,J040,GJ05CW4376,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7783395275,1,868711068808057,2026-01-16 19:38:24.663,72.860161,21.114563,33.0,159.0,1.0,2026-01-16 19:38:23,2026-01-16 19:38:24.663,1884,J030,GJ05CW4124,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7785755753,1,868711068666778,2026-01-17 12:05:20.400,72.752739,21.139727,29.0,48.0,1.0,2026-01-17 12:05:20,2026-01-17 12:05:20.400,1897,J043,GJ05CW4075,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dumas Road, Dumas, Majura Taluka, Surat, Gujarat, 394320, India"
BRT,7785871813,1,868711068734485,2026-01-17 12:35:03.937,72.781859,21.172916,12.0,178.0,1.0,2026-01-17 12:35:03,2026-01-17 12:35:03.937,2030,J121,GJ05CW6691,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7784719367,1,868711068735060,2026-01-17 07:41:58.057,72.865982,21.102266,29.0,146.0,1.0,2026-01-17 07:41:57,2026-01-17 07:41:58.057,1918,J059,GJ05CW4957,JBM ECOLIFE MOBILITY SURAT PVT LTD,"SH6, Majura Taluka, Surat, Gujarat, 394230, India"
BRT,7792260035,1,868711068769994,2026-01-19 07:16:57.397,72.82769,21.128824,29.0,266.0,1.0,2026-01-19 07:16:57,2026-01-19 07:16:57.397,1857,J002,GJ05CW4291,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394221, India"
BRT,7788994453,1,868711068696890,2026-01-18 09:26:28.487,72.806647,21.168053,18.0,254.0,1.0,2026-01-18 09:26:28,2026-01-18 09:26:28.487,1902,J050,GJ05CW4251,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Nandavan Society, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7785973015,1,868711068733727,2026-01-17 13:02:18.720,72.814384,21.148222,37.0,257.0,1.0,2026-01-17 13:02:18,2026-01-17 13:02:18.720,1935,J077,GJ05CW4899,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7790839348,1,862430060914104,2026-01-18 18:30:40.783,72.80661,21.233882,35.0,266.0,1.0,2026-01-18 18:30:40,2026-01-18 18:30:40.783,2050,J143,GJ05CW6748,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7782301542,1,868711063622040,2026-01-16 14:32:02.597,72.823311,21.23046,27.0,101.0,1.0,2026-01-16 14:32:02,2026-01-16 14:32:02.597,2052,J145,GJ05CW6859,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7787056355,1,868711068732943,2026-01-17 18:23:17.913,72.870247,21.195208,24.0,56.0,1.0,2026-01-17 18:23:17,2026-01-17 18:23:17.913,1921,J063,GJ05CW4766,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Canal Corridor, Yogi chowk, Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7789628434,1,868711068770182,2026-01-18 12:17:19.087,72.849136,21.123892,17.0,243.0,1.0,2026-01-18 12:17:19,2026-01-18 12:17:19.087,1869,J014,GJ05CW4254,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7790162126,1,868711068767063,2026-01-18 15:07:26.103,72.84922,21.122589,16.0,359.0,1.0,2026-01-18 15:07:25,2026-01-18 15:07:26.103,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7794268213,1,868711068738189,2026-01-19 16:49:55.247,72.809669,21.149467,0.0,173.0,1.0,2026-01-19 16:49:55,2026-01-19 16:49:55.247,1896,J042,GJ05CW4027,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7786007200,1,868711068769994,2026-01-17 13:11:55.957,72.794899,21.159662,6.666666666666667,81.0,1.0,2026-01-17 13:11:56,2026-01-17 13:11:55.957,1857,J002,GJ05CW4291,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7787608501,1,868711068789869,2026-01-17 20:39:05.400,72.809089,21.149466,0.0,216.0,1.0,2026-01-17 20:39:05,2026-01-17 20:39:05.400,1886,J032,GJ05CW4071,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7787049186,1,868711063670999,2026-01-17 18:21:34.977,72.830924,21.183406,9.0,82.0,1.0,2026-01-17 18:21:34,2026-01-17 18:21:34.977,1863,J008,GJ05CW4496,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH64, Majura Taluka, Surat, Gujarat, 300034, India"
BRT,7792338003,1,868711068666703,2026-01-19 07:42:17.960,72.866714,21.10122,0.0,318.0,1.0,2026-01-19 07:42:17,2026-01-19 07:42:17.960,1891,J037,GJ05CW4009,JBM ECOLIFE MOBILITY SURAT PVT LTD,"SH6, Majura Taluka, Surat, Gujarat, 394230, India"
BRT,7785235880,1,862430060892490,2026-01-17 09:55:56.417,72.88024,21.200489,34.0,64.0,1.0,2026-01-17 09:55:56,2026-01-17 09:55:56.417,1883,J029,GJ05CW4141,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Valthan road, Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7784676775,1,868711068751950,2026-01-17 07:29:07.960,72.809134,21.149359,21.0,46.0,1.0,2026-01-17 07:29:07,2026-01-17 07:29:07.960,1924,J066,GJ05CW4989,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7795734980,1,868711068697286,2026-01-20 01:14:19.630,72.789603,21.18384,0.0,200.0,1.0,2026-01-19 02:14:19,2026-01-20 01:14:19.630,2058,J149,GJ05CW7936,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 359009, India"
BRT,7782073051,1,868711063582988,2026-01-16 13:19:21.793,72.846351,21.236616,36.0,232.0,1.0,2026-01-16 13:19:22,2026-01-16 13:19:21.793,2043,J136,GJ05CW6995,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli Bridge, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7787199598,1,868711063878576,2026-01-17 18:58:03.543,72.752471,21.139519,0.0,201.0,1.0,2026-01-17 18:58:03,2026-01-17 18:58:03.543,1856,J001,GJ05CW3962,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dispensary, Dumas Road, Dumas, Majura Taluka, Surat, Gujarat, 394320, India"
BRT,7790496359,1,868711068773137,2026-01-18 16:56:13.710,72.851264,21.240684,18.0,190.0,1.0,2026-01-18 16:56:12,2026-01-18 16:56:13.710,2054,J147,GJ05CW6933,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7781449030,1,868711068770810,2026-01-16 10:34:53.850,72.869529,21.154351,11.0,224.0,1.0,2026-01-16 10:34:53,2026-01-16 10:34:53.850,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dandi Heritage Highway, Dindoli, Udhna Taluka, Surat, Gujarat, 394210, India"
BRT,7795042231,1,868711068755050,2026-01-19 20:05:50.607,72.855568,21.255371,0.0,269.0,1.0,2026-01-19 20:05:49,2026-01-19 20:05:50.607,1957,J100,GJ05CW4776,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7792594190,1,868711068741787,2026-01-19 08:53:41.237,72.893951,21.208297,37.0,232.0,1.0,2026-01-19 08:53:40,2026-01-19 08:53:41.237,1872,J017,GJ05CW4013,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Valthan road, Yogi chowk, Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7793573456,1,868711067475841,2026-01-19 12:59:02.233,72.851783,21.184843,24.0,248.0,1.0,2026-01-19 12:59:02,2026-01-19 12:59:02.233,1864,J009,GJ05CW4318,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Anjana Flyover, Udhna Taluka, Surat, Gujarat, 300034, India"
BRT,7789423054,1,868711068750978,2026-01-18 11:21:26.110,72.846428,21.150653,36.0,340.0,1.0,2026-01-18 11:21:26,2026-01-18 11:21:26.110,1878,J024,GJ05CW4431,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7795877713,1,868711068749194,2026-01-20 03:59:53.837,72.809218,21.148153,22.0,176.0,1.0,2026-01-19 04:59:53,2026-01-20 03:59:53.837,1956,J099,GJ05CW4675,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7795849375,1,862430060915499,2026-01-20 03:19:10.397,72.810066,21.149315,0.0,0.0,1.0,2026-01-19 04:19:10,2026-01-20 03:19:10.397,1943,J084,GJ05CW4623,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7790800236,1,868711068767063,2026-01-18 18:20:26.627,72.809143,21.149453,5.375,42.0,1.0,2026-01-18 18:20:26,2026-01-18 18:20:26.627,1952,J094,GJ05CW4710,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7789630884,1,868711068770836,2026-01-18 12:18:00.537,72.897278,21.210636,17.0,161.0,1.0,2026-01-18 12:18:01,2026-01-18 12:18:00.537,1889,J035,GJ05CW4364,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 395006, India"
BRT,7785707038,1,868711063658325,2026-01-17 11:52:57.383,72.798973,21.205317,37.0,136.0,1.0,2026-01-17 11:52:57,2026-01-17 11:52:57.383,2040,J132,GJ05CW6935,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"SH6, Surat, Gujarat, 395009, India"
BRT,7786860525,1,868711068731648,2026-01-17 17:33:23.253,72.881827,21.201248,26.0,62.0,1.0,2026-01-17 17:33:23,2026-01-17 17:33:23.253,1880,J026,GJ05CW4492,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Valthan road, Yogi chowk, Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7780740327,1,868711068754137,2026-01-16 07:27:56.187,72.787497,21.156776,37.0,245.0,1.0,2026-01-16 07:27:55,2026-01-16 07:27:56.187,1932,J074,GJ05CW4604,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7791012096,1,862430060891914,2026-01-18 19:16:22.947,72.795105,21.188434,33.0,215.0,1.0,2026-01-18 19:16:23,2026-01-18 19:16:22.947,2049,J142,GJ05CW6948,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Gujarat, 359009, India"
BRT,7782236782,1,868711063582988,2026-01-16 14:11:11.703,72.835685,21.206099,12.0,153.0,1.0,2026-01-16 14:11:12,2026-01-16 14:11:11.703,2043,J136,GJ05CW6995,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Lal Darwaja Flyover, Mini Bazar, Surat, Katargam Taluka, Surat, Gujarat, 395008, India"
BRT,7782152838,1,868711068751158,2026-01-16 13:44:03.793,72.855186,21.255382,0.0,111.0,1.0,2026-01-16 13:44:04,2026-01-16 13:44:03.793,2048,J141,GJ05CW6570,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7790821575,1,868711067475841,2026-01-18 18:26:04.470,72.900008,21.229858,0.0,128.0,1.0,2026-01-18 18:26:03,2026-01-18 18:26:04.470,1864,J009,GJ05CW4318,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Sarthana Flyover, Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7785308564,1,868711068752412,2026-01-17 10:13:47.433,72.830009,21.23055,0.0,228.0,1.0,2026-01-17 10:13:46,2026-01-17 10:13:47.433,2107,J150,GJ05CY2896,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7782105511,1,868711063642725,2026-01-16 13:29:09.980,72.784865,21.168133,0.0,141.0,1.0,2026-01-16 13:29:10,2026-01-16 13:29:09.980,2017,J108,GJ05CW6891,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7783981714,1,868711063583374,2026-01-16 22:31:04.060,72.850821,21.248992,26.0,160.0,1.0,2026-01-16 22:31:04,2026-01-16 22:31:04.060,2046,J139,GJ05CW6655,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7781735960,1,868711068732737,2026-01-16 11:47:17.233,72.900199,21.230059,0.0,276.0,1.0,2026-01-16 11:47:17,2026-01-16 11:47:17.233,1873,J018,GJ05CW4263,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Sarthana Flyover, Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7784772857,1,868711068735029,2026-01-17 07:57:37.777,72.749488,21.140718,0.0,0.0,1.0,2026-01-17 07:57:36,2026-01-17 07:57:37.777,1865,J010,GJ05CW4308,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH53, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7792151471,1,868711068753980,2026-01-19 06:42:29.890,72.866516,21.192823,12.666666666666666,57.0,1.0,2026-01-19 06:42:29,2026-01-19 06:42:29.890,1927,J069,GJ05CW4900,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Valthan road, Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7781866136,1,868711068697286,2026-01-16 12:20:47.597,72.851112,21.240314,24.0,216.0,1.0,2026-01-16 12:20:47,2026-01-16 12:20:47.597,2058,J149,GJ05CW7936,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7795024716,1,868711063560646,2026-01-19 20:01:29.373,72.856796,21.255575,0.0,89.0,1.0,2026-01-19 20:01:28,2026-01-19 20:01:29.373,2011,J102,GJ05CW6788,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7785883245,1,868711068778052,2026-01-17 12:38:02.013,72.833838,21.178076,0.0,326.0,1.0,2026-01-17 12:38:01,2026-01-17 12:38:02.013,1916,J057,GJ05CW4908,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH64, Majura Taluka, Surat, Gujarat, 300034, India"
